N=2, 
11174, 11198, 11236, 11148, 11188, 11118, 11023, 11161, 11167, 11331, 
11100, 11057, 11089, 11038, 11106, 11177, 11124, 11199, 11089, 16190, 
13060, 11241, 11487, 11322, 11334, 11388, 11364, 11382, 11238, 11173, 
11116, 11055, 11033, 11268, 11032, 11323, 11365, 11414, 11089, 11249, 
11450, 11141, 11588, 11379, 11371, 11263, 11359, 11249, 11358, 11273, 
11309, 11150, 11245, 11131, 11183, 11231, 11273, 11237, 11423, 11108, 
11134, 11122, 11126, 11100, 11353, 11331, 11055, 11172, 11233, 11357, 
11260, 11595, 12820, 11431, 11220, 11175, 11125, 11113, 11124, 11426, 
11270, 11352, 11265, 11294, 11359, 11333, 11228, 11061, 11262, 11559, 
11153, 11260, 11087, 11313, 11410, 11277, 11442, 11485, 11401, 11386, 

N=256, 
2183340, 2188489, 2189262, 2187865, 2189905, 2188398, 2191279, 2187892, 2193850, 2198242, 
2195980, 2192224, 2197931, 2201829, 2233485, 2206363, 2224726, 2251149, 2267036, 2214548, 
2258985, 2244564, 2246364, 2230343, 2235595, 2208359, 2209818, 2205813, 2210172, 2218728, 
2215592, 2208002, 2210778, 2212091, 2208206, 2203176, 2208246, 2207926, 2212750, 2209074, 
2198907, 2200724, 2205782, 2201758, 2197849, 2198973, 2205990, 2205203, 2201661, 2206996, 
2202188, 2200761, 2199890, 2202564, 2206564, 2205065, 2201592, 2200867, 2203703, 2206192, 
2205697, 2202641, 2201532, 2201882, 2204773, 2203090, 2202231, 2198634, 2198762, 2200608, 
2201849, 2199705, 2200095, 2198508, 2200322, 2198219, 2199983, 2199554, 2196751, 2200754, 
2205168, 2201799, 2199768, 2204396, 2203966, 2200889, 2203001, 2203955, 2207811, 2200329, 
2201750, 2199959, 2198203, 2201376, 2201361, 2202271, 2201784, 2201315, 2200327, 2200820, 

N=512, 
6831244, 6832113, 6819778, 6820365, 6822953, 6808310, 6822612, 6819038, 6821889, 6820038, 
6815387, 6818569, 6831265, 6825005, 6823173, 6828391, 6831556, 6881532, 6950815, 6952944, 
6881003, 6824564, 6818115, 6820994, 6962374, 6839253, 6831886, 6819632, 6825266, 6835428, 
6825771, 6821299, 6828803, 6819960, 6823521, 6822905, 6823266, 6826383, 6828646, 6829671, 
6824553, 6828590, 6829275, 6837927, 6830586, 6835036, 6832291, 6827214, 6819872, 6824140, 
6814841, 6820765, 6829928, 6823692, 6820824, 6819577, 6822575, 6826432, 6824583, 6827139, 
6825824, 6819270, 6813258, 6809843, 6814668, 6825293, 6826428, 6822792, 6820455, 6823815, 
6818852, 6820672, 6821358, 6830229, 6828045, 6949495, 6971203, 6988712, 6963196, 6882805, 
6914315, 6844223, 6835432, 6835576, 6819248, 6841544, 6833874, 6830538, 6821533, 6819897, 
6823178, 6817750, 6821079, 6814742, 6823881, 6833041, 6816011, 6940808, 6874414, 6838669, 

N=1024, 
23831614, 23819488, 23829281, 23782961, 23815951, 23840550, 23815893, 23919217, 24413005, 23991905, 
23906456, 23834718, 23866524, 23820681, 23831083, 23812046, 23842723, 23850903, 23816523, 23835855, 
23848858, 23825332, 24017691, 23852552, 23862341, 23807975, 23810538, 23816647, 23819717, 23824988, 
23865199, 23854337, 23843431, 23812637, 23824246, 23810075, 23805154, 24245685, 24212250, 23850243, 
23810790, 23831473, 23845717, 23809847, 23812857, 23855094, 23809045, 23821656, 23857495, 23887868, 
23837484, 23888153, 23845537, 23824909, 23882974, 23832998, 23844603, 23823737, 23822756, 23840551, 
23813176, 23855499, 23816194, 23824977, 23821388, 23798861, 24311577, 24095974, 23842373, 23859178, 
23863609, 23811777, 23849517, 23849551, 23821848, 23812248, 23856377, 23848396, 23853708, 23834478, 
23817963, 24080409, 23912199, 23844134, 24111172, 23816142, 23799820, 23788860, 23867895, 23833166, 
23801463, 23812780, 23795493, 23794336, 23819606, 23881358, 23806627, 23812385, 23790242, 23775612, 

N=2048, 
85047313, 85114978, 85337281, 85235578, 85010671, 85053807, 85090045, 86150489, 85219173, 85363781, 
85432415, 85192271, 85150981, 85221770, 85049727, 86074707, 85252635, 85194759, 85166635, 85302054, 
85212047, 86047042, 85154040, 85095414, 85028867, 85082829, 85110378, 86350970, 85110652, 85039289, 
85116303, 85266981, 85219137, 85233670, 85253616, 86072258, 85140789, 85081124, 85159987, 85780347, 
85142782, 85200059, 85145946, 85429312, 86696434, 85181287, 85328593, 85342417, 85131758, 85218734, 
85204632, 85473968, 85463976, 85196418, 85209887, 85223441, 85012425, 85135962, 85235129, 85989142, 
85497152, 85201383, 85063778, 85217094, 85187166, 85144215, 85203220, 85339266, 85615187, 85327764, 
85255162, 85276306, 85927241, 85327211, 85518487, 85448405, 85553014, 85473838, 85509241, 85456074, 
86378409, 85362707, 85472403, 85457904, 85589698, 85667641, 85602159, 85695490, 86558999, 85812072, 
85719649, 85706716, 85796709, 85696866, 85519621, 85749307, 85767896, 85602181, 85560257, 85605600, 

