N=2, 
30, 31, 30, 30, 30, 30, 30, 31, 31, 31, 
31, 31, 31, 31, 31, 30, 31, 31, 31, 30, 
40, 31, 31, 31, 31, 31, 31, 31, 31, 31, 
31, 31, 30, 31, 30, 31, 31, 30, 30, 30, 
31, 30, 31, 31, 32, 32, 31, 31, 31, 31, 
31, 30, 31, 31, 30, 30, 31, 31, 30, 31, 
31, 31, 30, 31, 30, 31, 30, 31, 30, 31, 
31, 31, 32, 32, 30, 30, 30, 31, 30, 30, 
31, 31, 31, 31, 31, 32, 31, 31, 30, 30, 
31, 30, 31, 30, 31, 31, 31, 31, 31, 31, 
N=256, 
21674, 21864, 21727, 21668, 21754, 21697, 21759, 21631, 22037, 21888, 
21853, 21946, 21573, 21678, 22069, 23471, 21849, 21761, 22682, 23001, 
21831, 21851, 22002, 22105, 23931, 22058, 21930, 21983, 21868, 21858, 
21686, 21784, 22035, 22206, 21855, 22165, 21966, 21617, 22026, 21926, 
21861, 21670, 21989, 21828, 21713, 21783, 22308, 21916, 21695, 21810, 
21854, 21847, 22066, 22152, 22096, 21999, 21946, 22112, 21678, 22065, 
21861, 21723, 22228, 21702, 21877, 21662, 22117, 21996, 21649, 21665, 
21765, 21771, 22118, 21947, 21909, 21709, 21589, 21887, 21999, 21609, 
21687, 22192, 21725, 22078, 21708, 21660, 21833, 21790, 21777, 22116, 
22147, 21611, 21950, 21743, 21778, 21701, 22074, 21869, 21677, 21672, 
N=512, 
88770, 88723, 88957, 89886, 89348, 88751, 88333, 89607, 89179, 88663, 
88821, 88505, 89190, 88542, 89378, 88449, 89068, 89064, 91497, 89904, 
90197, 88992, 88625, 88997, 89194, 89348, 89191, 89009, 89151, 88672, 
88722, 88620, 88186, 88761, 88930, 88848, 89472, 88785, 88171, 88890, 
89499, 88595, 88775, 88901, 88851, 88759, 88629, 89262, 88457, 88397, 
88577, 89062, 88840, 88590, 89294, 88203, 88025, 88635, 88960, 88437, 
89796, 88807, 89092, 88731, 88246, 88308, 88073, 89684, 89565, 89126, 
89747, 88987, 89479, 88555, 88803, 89016, 88528, 89290, 90910, 90921, 
88841, 89737, 88592, 88531, 88801, 89173, 89267, 88718, 88592, 89020, 
88470, 88992, 89154, 88731, 89172, 88700, 89297, 88269, 94205, 88383, 
N=1024, 
377178, 373947, 373844, 374490, 374129, 374349, 374736, 374785, 376643, 386869, 
380321, 374977, 374729, 375209, 374172, 375240, 375818, 373169, 374950, 374179, 
375057, 375467, 374635, 378543, 375385, 375353, 373665, 374497, 374550, 374187, 
375603, 374828, 374438, 373064, 374374, 372778, 374888, 374038, 378235, 375746, 
376293, 374708, 376153, 376275, 372396, 375279, 375077, 372284, 374428, 374490, 
376756, 373728, 374372, 374115, 373806, 375913, 374502, 373807, 373748, 373329, 
375502, 375459, 374598, 374846, 373485, 373888, 372506, 374524, 374610, 374675, 
375346, 374395, 375764, 376062, 375707, 375452, 375820, 375701, 375601, 375471, 
375787, 373827, 375326, 373300, 373922, 384141, 373654, 373618, 372899, 372828, 
375483, 373833, 375146, 373366, 373087, 373578, 374495, 374965, 373442, 373036, 
N=2048, 
1580887, 1580085, 1578152, 1594434, 1584929, 1578268, 1574072, 1581973, 1582882, 1584693, 
1590883, 1576335, 1582098, 1576264, 1578720, 1575539, 1605553, 1585894, 1577696, 1580836, 
1582733, 1578006, 1581272, 1577307, 1577159, 1582111, 1577895, 1586346, 1587969, 1582666, 
1576183, 1583520, 1577720, 1577170, 1583962, 1577640, 1577736, 1582607, 1579247, 1577917, 
1583198, 1575686, 1583397, 1581364, 1608982, 1593025, 1577620, 1583359, 1583129, 1578030, 
1584579, 1578473, 1578161, 1578737, 1583136, 1585104, 1577087, 1576562, 1578463, 1576994, 
1663765, 1586251, 1585071, 1583765, 1578960, 1583948, 1583923, 1580665, 1579637, 1579106, 
1582577, 1583787, 1579666, 1582177, 1582775, 1579934, 1591327, 1590176, 1580832, 1589520, 
1591941, 1591936, 1583455, 1582399, 1592357, 1580372, 1608070, 1591718, 1603724, 1623432, 
1599848, 1594491, 1596901, 1592244, 1580824, 1592034, 1596601, 1597592, 1577170, 1582466, 
