201, 11548, 2793, 0, 2541, 95, 
185, 11158, 2499, 0, 2478, 80, 
183, 10938, 2489, 0, 2381, 78, 
186, 11305, 2582, 0, 2431, 79, 
182, 11002, 2510, 0, 2389, 79, 
183, 10939, 2525, 0, 2386, 99, 
183, 10996, 2528, 0, 2386, 78, 
181, 10908, 2452, 0, 2416, 78, 
182, 10970, 2452, 0, 2416, 79, 
184, 11059, 2499, 0, 2442, 79, 
213, 11301, 2764, 0, 2500, 92, 
183, 10906, 2489, 0, 2416, 78, 
183, 11063, 2513, 0, 2381, 78, 
183, 10959, 2460, 0, 2438, 78, 
185, 10999, 2507, 0, 2430, 79, 
179, 10786, 2476, 0, 2339, 76, 
179, 10825, 2397, 0, 2420, 76, 
179, 10640, 2531, 0, 2332, 77, 
179, 10679, 2471, 0, 2334, 76, 
179, 10836, 2404, 0, 2417, 75, 
179, 10695, 2438, 0, 2337, 77, 
179, 10748, 2409, 0, 2394, 76, 
179, 10646, 2541, 0, 2330, 76, 
179, 10692, 2461, 0, 2331, 142, 
179, 10694, 2402, 0, 2400, 76, 
179, 10666, 2424, 0, 2383, 92, 
179, 10800, 2471, 0, 2331, 76, 
179, 10778, 2481, 0, 2385, 76, 
194, 10868, 2482, 0, 2350, 76, 
179, 10697, 2394, 0, 2407, 76, 
179, 10724, 2396, 0, 2364, 76, 
179, 10873, 2472, 0, 2366, 76, 
179, 10661, 2515, 0, 2344, 77, 
179, 10867, 2396, 0, 2446, 76, 
179, 10640, 2407, 0, 2331, 76, 
179, 10679, 2397, 0, 2369, 76, 
206, 11752, 2507, 0, 2471, 109, 
181, 10841, 2425, 0, 2401, 77, 
219, 10651, 2446, 0, 2376, 76, 
179, 10760, 2396, 0, 2385, 77, 
179, 10659, 2509, 0, 2327, 76, 
179, 10712, 2438, 0, 2335, 76, 
179, 10863, 2411, 0, 2666, 76, 
179, 10807, 2459, 0, 2358, 76, 
179, 10682, 2441, 0, 2382, 76, 
180, 10871, 2449, 0, 2382, 76, 
179, 10662, 2495, 0, 2331, 76, 
180, 10747, 2456, 0, 2333, 77, 
179, 10716, 2448, 0, 2327, 76, 
179, 10696, 2433, 0, 2339, 76, 
179, 10731, 2474, 0, 2328, 77, 
178, 10772, 2402, 0, 2481, 76, 
179, 10714, 2480, 0, 2372, 76, 
179, 10761, 2470, 0, 2330, 76, 
179, 10721, 2442, 0, 2367, 76, 
179, 10781, 2410, 0, 2367, 76, 
179, 10777, 2397, 0, 2404, 77, 
179, 10717, 2400, 0, 2366, 77, 
179, 10744, 2470, 0, 2343, 77, 
179, 10699, 2490, 0, 2371, 77, 
179, 10679, 2402, 0, 2419, 77, 
179, 10708, 2400, 0, 2371, 76, 
213, 10934, 2400, 0, 2332, 77, 
179, 10770, 2454, 0, 2508, 76, 
179, 10677, 2440, 0, 2404, 76, 
179, 10650, 2432, 0, 2399, 76, 
179, 10745, 2451, 0, 2334, 76, 
179, 10818, 2402, 0, 2390, 77, 
179, 10732, 2400, 0, 2362, 77, 
179, 10707, 2467, 0, 2398, 77, 
179, 10729, 2466, 0, 2336, 76, 
179, 10871, 2454, 0, 2421, 76, 
246, 10614, 2451, 0, 2370, 76, 
179, 10664, 2395, 0, 2400, 76, 
179, 10729, 2466, 0, 2337, 76, 
179, 10773, 2454, 0, 2326, 76, 
178, 11430, 2518, 0, 2483, 80, 
179, 10717, 2399, 0, 2382, 76, 
179, 10660, 2457, 0, 2421, 76, 
179, 10954, 2436, 0, 2335, 77, 
190, 10592, 2536, 0, 2334, 76, 
179, 10697, 2464, 0, 2331, 77, 
179, 10714, 2449, 0, 2333, 77, 
179, 10662, 2435, 0, 2333, 76, 
182, 10751, 2630, 0, 2330, 77, 
179, 10766, 2402, 0, 2383, 77, 
179, 10759, 2432, 0, 2366, 76, 
178, 10680, 2459, 0, 2386, 76, 
179, 10725, 2402, 0, 2367, 76, 
183, 10847, 2499, 0, 2377, 78, 
179, 10694, 2465, 0, 2335, 76, 
178, 10630, 2465, 0, 2369, 77, 
192, 10682, 2496, 0, 2340, 77, 
179, 10705, 2484, 0, 2337, 76, 
179, 10661, 2438, 0, 2331, 76, 
182, 11000, 2515, 0, 2445, 78, 
179, 10755, 2396, 0, 2893, 76, 
179, 10701, 2468, 0, 2330, 77, 
179, 10823, 2458, 0, 2335, 76, 
193, 10738, 2405, 0, 2344, 76, 
