N=128, 
116369, 113060, 114095, 112434, 115868, 112636, 112771, 114243, 112572, 113099, 
112759, 113091, 114159, 114008, 112907, 113499, 115658, 114390, 113684, 114575, 
112654, 114160, 112308, 112487, 112202, 112571, 112655, 112310, 112647, 112274, 
113589, 112333, 112291, 113129, 114996, 111015, 110753, 111187, 110293, 110856, 
112411, 110847, 113255, 111961, 114549, 113333, 110148, 110801, 110813, 112838, 
111345, 112221, 111935, 111465, 110254, 110109, 113188, 110400, 110757, 112616, 
111101, 110724, 112740, 110217, 110409, 110186, 110779, 110352, 110805, 111440, 
110030, 110491, 109893, 110640, 110219, 110255, 110062, 110417, 109941, 110555, 
110418, 111319, 109900, 110099, 110452, 110881, 115184, 110312, 110197, 110283, 
111239, 110359, 111097, 113585, 110156, 118825, 110158, 110215, 110329, 110312, 
N=256, 
253363, 249583, 250713, 250075, 255486, 258606, 250919, 249951, 255926, 250383, 
251252, 257371, 249677, 249932, 250509, 249760, 250320, 259054, 257565, 251182, 
251207, 249506, 250199, 251045, 253046, 250344, 252173, 249743, 257359, 250226, 
251279, 250199, 255617, 249901, 250571, 251894, 250349, 258677, 249404, 250204, 
249547, 247371, 258431, 246236, 255561, 250750, 251617, 247702, 257019, 259771, 
255420, 259155, 256174, 256098, 262241, 259836, 256253, 256146, 259950, 260516, 
256322, 256668, 258507, 256783, 257857, 254263, 254782, 257033, 258454, 255809, 
255839, 255594, 256692, 255679, 255704, 254128, 258132, 255414, 250833, 250970, 
250534, 250119, 252754, 250991, 248894, 247468, 248586, 245338, 250037, 255229, 
252171, 251047, 251643, 250417, 250500, 249333, 253492, 249690, 250778, 254285, 
N=512, 
645583, 637037, 638082, 637248, 642246, 639176, 640260, 639559, 636844, 620989, 
629505, 629699, 625077, 630749, 635683, 626622, 627223, 624737, 624493, 629284, 
641646, 641178, 639068, 639887, 646055, 641025, 638760, 637356, 635488, 637856, 
630264, 634142, 636794, 625708, 626707, 625757, 643187, 624566, 631533, 627134, 
629963, 625547, 630943, 625418, 628909, 624657, 623948, 628946, 626231, 629629, 
630241, 623950, 631041, 642467, 637733, 624972, 626179, 624052, 624168, 624570, 
624250, 650409, 633781, 638583, 635381, 636153, 652663, 639549, 638982, 637342, 
632162, 642850, 633774, 625653, 643067, 636113, 629396, 624370, 626860, 623149, 
626339, 624876, 621836, 619961, 624537, 627886, 624074, 623284, 642251, 630255, 
624943, 636990, 636242, 644370, 634568, 642044, 639420, 638542, 640992, 640427, 
N=1024, 
1834165, 1824338, 1826695, 1850339, 1853042, 1831286, 1827792, 1811092, 1825056, 1837964, 
1853709, 1864204, 1850195, 1811691, 1819049, 1820795, 1821684, 1816047, 1821170, 1822133, 
1817805, 1818905, 1815310, 1823525, 1833044, 1846759, 1851278, 1850705, 1844793, 1819749, 
1809262, 1820281, 1819703, 1817356, 1847581, 1856858, 1858657, 1849055, 1828140, 1810293, 
1830603, 1852657, 1856797, 1842704, 1810118, 1819295, 1810122, 1823031, 1843979, 1847854, 
1846019, 1811641, 1809994, 1829462, 1812246, 1811670, 1815841, 1809768, 1807560, 1815132, 
1813409, 1791214, 1838302, 1849399, 1844321, 1832207, 1808798, 1797475, 1796123, 1839892, 
1810672, 1805103, 1825388, 1865919, 1850295, 1828225, 1812862, 1820806, 1834729, 1850371, 
1851494, 1837463, 1791948, 1825187, 1837234, 1833723, 1849553, 1868147, 1830787, 1806647, 
1813921, 1816837, 1813785, 1809303, 1821151, 1816806, 1815662, 1812006, 1822860, 1815479, 
N=2048, 
6122736, 6035985, 6082692, 6129733, 6091035, 6141680, 6063890, 6127437, 6038527, 6035267, 
6065678, 6108753, 6037581, 6067541, 6156924, 6061815, 6121252, 6077622, 6133167, 6043708, 
6036052, 6087320, 6160590, 6045619, 6075627, 6141006, 6136101, 6094003, 6136281, 6037609, 
6017961, 6043619, 6066045, 6111285, 6039169, 6130452, 6068333, 6157096, 6060153, 6128324, 
6039805, 6031502, 6061200, 6155964, 6029951, 6095796, 6131855, 6066318, 6131631, 6079404, 
6124537, 6051608, 6031273, 6064611, 6126046, 6051039, 6055861, 6123206, 6102778, 6068220, 
6137035, 6050885, 6038413, 6043436, 6084131, 6110430, 6026734, 6128170, 6080533, 6119071, 
6048535, 6113901, 6042096, 6053755, 6044369, 6068502, 6130297, 6090943, 6142377, 6081245, 
6130331, 6062174, 6173608, 6060668, 6028985, 6040570, 6159809, 6015599, 6071780, 6123820, 
6079665, 6143084, 6066397, 6030201, 6032127, 6031971, 6070319, 6122168, 6040334, 6112379, 
