91, 25099, 1135, 361, 0, 39, 
95, 25689, 1195, 382, 0, 42, 
91, 24961, 1129, 359, 0, 39, 
91, 24927, 1132, 363, 0, 39, 
91, 25043, 1135, 360, 0, 39, 
91, 24957, 1138, 359, 0, 39, 
93, 25479, 1164, 369, 0, 40, 
91, 25033, 1207, 394, 0, 39, 
91, 25066, 1177, 361, 0, 39, 
91, 24997, 1137, 373, 0, 66, 
91, 25266, 1138, 363, 0, 39, 
91, 25648, 1171, 359, 0, 39, 
91, 24865, 1142, 361, 0, 39, 
91, 25006, 1134, 361, 0, 39, 
93, 25926, 1172, 372, 0, 41, 
89, 24628, 1114, 353, 0, 38, 
89, 24581, 1119, 352, 0, 38, 
89, 24552, 1157, 353, 0, 38, 
89, 24442, 1115, 354, 0, 38, 
118, 24895, 1099, 375, 0, 38, 
89, 24480, 1109, 352, 0, 38, 
89, 24582, 1109, 354, 0, 38, 
89, 24524, 1147, 351, 0, 38, 
89, 24716, 1160, 354, 0, 38, 
91, 24743, 1134, 360, 0, 39, 
89, 24371, 1126, 352, 0, 38, 
89, 24764, 1115, 355, 0, 38, 
89, 24384, 1115, 354, 0, 38, 
119, 24468, 1145, 368, 0, 39, 
89, 24631, 1151, 372, 0, 39, 
89, 24439, 1115, 354, 0, 38, 
89, 24683, 1163, 368, 0, 40, 
89, 24531, 1167, 353, 0, 38, 
89, 24561, 1114, 353, 0, 38, 
89, 24389, 1112, 353, 0, 38, 
89, 24514, 1136, 359, 0, 39, 
91, 24590, 1150, 352, 0, 39, 
89, 24544, 1113, 354, 0, 38, 
91, 24978, 1171, 360, 0, 39, 
89, 24794, 1115, 420, 0, 38, 
89, 24685, 1162, 354, 0, 39, 
91, 24539, 1149, 354, 0, 38, 
89, 24433, 1112, 350, 0, 38, 
89, 24543, 1117, 353, 0, 38, 
89, 24531, 1114, 404, 0, 38, 
87, 25116, 1097, 378, 0, 38, 
89, 24421, 1161, 352, 0, 38, 
140, 24517, 1110, 352, 0, 38, 
137, 24469, 1111, 351, 0, 38, 
89, 24381, 1112, 351, 0, 38, 
91, 24849, 1133, 360, 0, 39, 
93, 25442, 1162, 366, 0, 40, 
89, 24429, 1111, 352, 0, 38, 
89, 24478, 1113, 355, 0, 38, 
89, 25330, 1145, 426, 0, 53, 
89, 24591, 1110, 353, 0, 38, 
89, 24547, 1113, 352, 0, 38, 
91, 24744, 1125, 352, 0, 38, 
89, 24497, 1114, 356, 0, 38, 
89, 24607, 1120, 353, 0, 90, 
91, 24925, 1122, 355, 0, 38, 
89, 24389, 1114, 353, 0, 38, 
89, 24349, 1117, 383, 0, 38, 
89, 24471, 1130, 403, 0, 39, 
89, 24525, 1147, 355, 0, 38, 
91, 25156, 1137, 359, 0, 39, 
89, 24581, 1113, 349, 0, 38, 
89, 24316, 1109, 353, 0, 38, 
89, 24337, 1117, 352, 0, 38, 
89, 24509, 1111, 356, 0, 38, 
89, 24672, 1111, 349, 0, 38, 
89, 24340, 1141, 352, 0, 38, 
89, 25309, 1179, 372, 0, 39, 
89, 24500, 1115, 351, 0, 38, 
91, 24594, 1147, 355, 0, 38, 
89, 24414, 1113, 351, 0, 38, 
89, 24739, 1112, 352, 0, 38, 
89, 24358, 1112, 388, 0, 38, 
89, 24406, 1115, 470, 0, 88, 
104, 24383, 1110, 350, 0, 38, 
89, 24969, 1094, 362, 0, 78, 
91, 24556, 1117, 353, 0, 38, 
93, 25097, 1116, 356, 0, 38, 
143, 24405, 1117, 351, 0, 38, 
89, 24413, 1115, 351, 0, 38, 
89, 24427, 1115, 354, 0, 38, 
89, 24669, 1133, 415, 0, 39, 
89, 24572, 1116, 367, 0, 58, 
89, 24483, 1111, 390, 0, 38, 
89, 26711, 1177, 386, 0, 39, 
89, 24382, 1113, 352, 0, 38, 
89, 24487, 1170, 355, 0, 38, 
89, 24511, 1179, 352, 0, 38, 
89, 24400, 1161, 354, 0, 38, 
89, 24348, 1113, 348, 0, 38, 
89, 24333, 1188, 354, 0, 38, 
89, 24408, 1116, 387, 0, 38, 
89, 24432, 1113, 354, 0, 38, 
89, 24818, 1184, 353, 0, 38, 
89, 24457, 1111, 352, 0, 38, 
