85, 24745, 1290, 353, 0, 38, 
87, 25149, 1365, 361, 0, 40, 
83, 24675, 1277, 388, 0, 38, 
83, 24488, 1326, 357, 0, 38, 
83, 24534, 1288, 357, 0, 38, 
83, 24488, 1319, 356, 0, 38, 
83, 24642, 1328, 400, 0, 38, 
83, 24654, 1300, 359, 0, 38, 
99, 24758, 1286, 359, 0, 38, 
83, 24757, 1331, 357, 0, 39, 
83, 24546, 1296, 408, 0, 38, 
87, 25526, 1341, 370, 0, 40, 
83, 24632, 1282, 355, 0, 39, 
83, 24527, 1282, 355, 0, 38, 
83, 24920, 1372, 356, 0, 38, 
83, 24697, 1288, 354, 0, 38, 
83, 25308, 1283, 356, 0, 38, 
83, 24612, 1281, 354, 0, 38, 
83, 24513, 1285, 352, 0, 38, 
83, 24804, 1291, 354, 0, 38, 
83, 24729, 1351, 353, 0, 38, 
86, 24814, 1289, 358, 0, 38, 
83, 24485, 1285, 412, 0, 38, 
83, 24525, 1320, 456, 0, 39, 
83, 24493, 1295, 389, 0, 38, 
83, 24647, 1280, 355, 0, 38, 
83, 24680, 1357, 378, 0, 39, 
83, 24456, 1323, 356, 0, 38, 
83, 25112, 1293, 355, 0, 38, 
83, 27111, 1325, 357, 0, 39, 
83, 24519, 1289, 359, 0, 38, 
85, 24848, 1311, 362, 0, 39, 
83, 24602, 1284, 440, 0, 38, 
83, 24619, 1318, 390, 0, 39, 
83, 24582, 1352, 355, 0, 38, 
83, 24707, 1608, 481, 0, 39, 
83, 24492, 1290, 357, 0, 38, 
83, 24584, 1283, 354, 0, 38, 
83, 25182, 1289, 355, 0, 38, 
83, 25140, 1297, 355, 0, 41, 
83, 24508, 1345, 354, 0, 38, 
83, 24512, 1336, 357, 0, 39, 
83, 24791, 1422, 355, 0, 38, 
83, 24557, 1349, 356, 0, 39, 
136, 24813, 1283, 355, 0, 38, 
83, 24516, 1340, 354, 0, 57, 
87, 25410, 1342, 370, 0, 41, 
83, 24798, 1314, 362, 0, 40, 
83, 24554, 1283, 358, 0, 39, 
83, 24719, 1338, 356, 0, 38, 
83, 24496, 1341, 357, 0, 38, 
83, 24989, 1364, 360, 0, 54, 
83, 24674, 1318, 356, 0, 38, 
83, 24879, 1371, 381, 0, 42, 
83, 24526, 1282, 356, 0, 39, 
111, 24530, 1323, 355, 0, 38, 
83, 24608, 1287, 356, 0, 38, 
85, 24501, 1295, 356, 0, 38, 
83, 24696, 1287, 356, 0, 39, 
113, 24476, 1282, 352, 0, 38, 
83, 24579, 1288, 354, 0, 38, 
85, 24814, 1313, 505, 0, 39, 
85, 24861, 1313, 363, 0, 39, 
83, 25220, 1315, 362, 0, 39, 
100, 24753, 1277, 354, 0, 38, 
83, 24592, 1286, 354, 0, 38, 
83, 24515, 1313, 358, 0, 39, 
83, 24594, 1281, 357, 0, 38, 
83, 24584, 1355, 355, 0, 38, 
85, 24809, 1320, 352, 0, 39, 
83, 24563, 1313, 355, 0, 38, 
83, 24460, 1294, 356, 0, 38, 
83, 24547, 1303, 356, 0, 88, 
86, 25155, 1306, 363, 0, 39, 
83, 24470, 1294, 354, 0, 38, 
83, 24536, 1315, 356, 0, 38, 
83, 24800, 1277, 354, 0, 38, 
83, 24701, 1283, 357, 0, 38, 
83, 24462, 1330, 355, 0, 38, 
83, 24739, 1284, 354, 0, 39, 
83, 25777, 1283, 356, 0, 39, 
83, 24858, 1285, 350, 0, 38, 
83, 24514, 1429, 352, 0, 38, 
83, 24514, 1281, 355, 0, 38, 
85, 24860, 1315, 362, 0, 39, 
83, 24868, 1286, 357, 0, 38, 
83, 24536, 1301, 357, 0, 38, 
150, 24562, 1281, 410, 0, 38, 
83, 24478, 1284, 353, 0, 41, 
85, 24868, 1289, 354, 0, 38, 
83, 24464, 1318, 355, 0, 38, 
83, 24542, 1309, 354, 0, 38, 
83, 24588, 1288, 353, 0, 38, 
83, 24577, 1400, 354, 0, 38, 
83, 24603, 1351, 355, 0, 38, 
83, 24550, 1315, 356, 0, 38, 
83, 24753, 1340, 354, 0, 38, 
83, 24572, 1337, 356, 0, 38, 
116, 25041, 1311, 364, 0, 39, 
87, 25528, 1390, 369, 0, 40, 
