177, 37085, 2800, 0, 3098, 76, 
187, 38320, 2858, 0, 3127, 80, 
178, 37017, 2743, 0, 3033, 76, 
177, 37588, 2733, 0, 3154, 76, 
176, 37196, 2727, 0, 3006, 76, 
177, 37354, 2734, 0, 3035, 76, 
178, 37477, 2750, 0, 3135, 76, 
177, 37180, 2791, 0, 3088, 107, 
178, 36986, 2844, 0, 3033, 76, 
177, 36853, 2722, 0, 3036, 76, 
230, 37197, 2814, 0, 3005, 76, 
178, 37208, 2763, 0, 3082, 76, 
177, 37389, 2730, 0, 3050, 76, 
193, 37016, 2740, 0, 3046, 76, 
221, 37117, 2734, 0, 3272, 76, 
178, 37333, 2810, 0, 3006, 76, 
178, 39229, 2731, 0, 3464, 102, 
177, 37280, 2843, 0, 3168, 76, 
178, 37367, 2783, 0, 3135, 77, 
178, 36982, 2846, 0, 3123, 76, 
178, 37827, 2791, 0, 3063, 77, 
176, 36954, 2875, 0, 3053, 76, 
178, 36979, 2737, 0, 2999, 76, 
192, 37304, 2795, 0, 3071, 77, 
177, 37129, 2748, 0, 3072, 77, 
215, 36968, 2933, 0, 3001, 77, 
177, 37195, 2809, 0, 3035, 76, 
177, 36895, 2725, 0, 3416, 76, 
178, 37049, 2937, 0, 2997, 108, 
178, 37003, 2735, 0, 3038, 76, 
177, 37006, 2756, 0, 3105, 76, 
177, 37044, 2921, 0, 3057, 76, 
176, 37177, 2725, 0, 3058, 77, 
180, 37296, 2887, 0, 3126, 78, 
178, 36972, 2731, 0, 3066, 76, 
177, 37842, 2764, 0, 3460, 76, 
177, 36797, 2792, 0, 3049, 91, 
224, 37671, 2784, 0, 3065, 78, 
176, 37309, 2788, 0, 3006, 76, 
178, 37282, 2728, 0, 3057, 76, 
178, 37500, 2884, 0, 3058, 76, 
177, 36889, 2731, 0, 3004, 76, 
178, 37049, 2735, 0, 3006, 76, 
179, 37385, 2787, 0, 3039, 78, 
176, 37167, 2846, 0, 3069, 106, 
177, 37404, 2859, 0, 3105, 77, 
177, 37574, 2852, 0, 3114, 77, 
180, 37335, 2793, 0, 3229, 77, 
177, 37228, 2815, 0, 3005, 77, 
177, 37241, 2763, 0, 3054, 76, 
192, 36978, 2957, 0, 3038, 76, 
177, 37426, 2775, 0, 3060, 76, 
178, 37037, 2733, 0, 3005, 76, 
198, 36962, 2775, 0, 3072, 76, 
201, 37255, 2806, 0, 3134, 76, 
194, 37159, 2730, 0, 2992, 76, 
176, 36772, 2828, 0, 3068, 77, 
176, 37090, 2730, 0, 3028, 76, 
176, 36923, 2859, 0, 3088, 76, 
176, 37121, 2723, 0, 3139, 76, 
177, 37342, 2729, 0, 3091, 76, 
176, 37387, 2855, 0, 3060, 77, 
176, 37287, 2729, 0, 3094, 76, 
176, 37125, 2727, 0, 3028, 76, 
176, 36963, 2784, 0, 3025, 76, 
176, 37203, 2862, 0, 3092, 77, 
176, 36992, 2759, 0, 3100, 99, 
177, 36987, 2724, 0, 3037, 94, 
243, 37233, 2763, 0, 3040, 76, 
176, 36955, 2731, 0, 3053, 76, 
176, 36918, 2774, 0, 3032, 76, 
177, 36908, 2729, 0, 3050, 76, 
177, 36859, 2737, 0, 3053, 76, 
177, 36853, 2853, 0, 2996, 76, 
244, 36767, 2806, 0, 2995, 76, 
176, 37067, 2794, 0, 3037, 76, 
176, 37334, 2733, 0, 3039, 76, 
176, 36930, 2750, 0, 3039, 77, 
180, 37579, 2867, 0, 3069, 78, 
176, 37268, 2800, 0, 3117, 76, 
177, 37051, 2790, 0, 3064, 76, 
176, 36692, 2730, 0, 3055, 76, 
177, 36932, 2735, 0, 3029, 76, 
180, 37458, 2780, 0, 3055, 78, 
176, 37236, 2725, 0, 3040, 76, 
177, 37059, 2827, 0, 3188, 76, 
176, 37152, 2761, 0, 3265, 76, 
177, 37044, 2769, 0, 3088, 76, 
178, 38290, 2916, 0, 3059, 79, 
177, 37040, 2726, 0, 3033, 76, 
176, 37261, 2722, 0, 3053, 76, 
180, 37243, 2810, 0, 3011, 76, 
176, 37400, 2732, 0, 3064, 76, 
176, 37299, 2780, 0, 3031, 95, 
176, 37331, 2733, 0, 3034, 76, 
177, 37630, 2787, 0, 3059, 78, 
178, 37644, 2886, 0, 3111, 81, 
177, 37288, 2732, 0, 3086, 76, 
179, 37681, 2841, 0, 3071, 93, 
176, 36842, 2855, 0, 3036, 76, 
