N=128, 
17, 16, 16, 16, 16, 15, 15, 16, 16, 34, 
16, 15, 16, 15, 16, 16, 16, 16, 15, 33, 
16, 16, 16, 16, 16, 15, 16, 16, 15, 33, 
15, 16, 15, 16, 15, 16, 16, 16, 15, 33, 
15, 15, 33, 15, 15, 15, 17, 16, 16, 33, 
16, 15, 16, 16, 16, 15, 15, 16, 15, 34, 
16, 16, 16, 16, 15, 16, 15, 15, 16, 33, 
16, 15, 16, 16, 15, 15, 15, 15, 16, 17, 
16, 16, 16, 15, 16, 15, 16, 16, 16, 33, 
15, 17, 16, 17, 17, 17, 17, 17, 17, 35, 
N=256, 
17, 17, 17, 17, 16, 17, 17, 17, 17, 18, 
17, 17, 17, 17, 17, 18, 18, 17, 17, 18, 
17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 
17, 16, 16, 17, 17, 17, 17, 16, 17, 34, 
16, 16, 16, 16, 16, 15, 16, 17, 16, 34, 
16, 17, 17, 17, 16, 17, 16, 16, 17, 35, 
17, 16, 17, 17, 16, 17, 17, 16, 16, 34, 
16, 17, 16, 17, 16, 16, 16, 16, 16, 52, 
16, 16, 15, 16, 16, 16, 16, 17, 16, 34, 
16, 17, 16, 16, 16, 17, 16, 17, 16, 18, 
N=512, 
