N=128, 
113452, 112771, 110597, 111376, 109844, 110593, 110316, 110632, 110271, 110698, 
110510, 110182, 115201, 110168, 111847, 110867, 111900, 113992, 110850, 109909, 
110793, 109787, 111635, 110189, 110662, 110642, 110665, 110399, 110437, 109626, 
110175, 113157, 110822, 110856, 110688, 110570, 110204, 109943, 109732, 109717, 
110119, 110334, 112165, 111092, 110254, 110407, 109954, 110054, 110374, 110107, 
110229, 110011, 111095, 111095, 110032, 110422, 110479, 111935, 110029, 110215, 
109861, 109792, 111160, 109728, 109901, 109851, 110606, 110078, 111746, 113406, 
109848, 110822, 112048, 110697, 112312, 109532, 110018, 110471, 110385, 110155, 
110580, 110104, 111147, 110383, 109949, 110077, 110412, 110249, 110756, 109971, 
110054, 114480, 112778, 113825, 112447, 121182, 112742, 111954, 112917, 113398, 
N=256, 
260211, 259726, 257454, 258106, 257434, 259320, 259761, 260089, 258535, 262938, 
261579, 257784, 257374, 258758, 258969, 262662, 260362, 258688, 261476, 260272, 
262778, 261155, 262562, 262665, 260712, 260902, 258570, 262140, 260911, 260260, 
262138, 251636, 250450, 249634, 256157, 250439, 254155, 252603, 254039, 258261, 
251826, 249949, 251275, 252294, 251529, 251189, 250453, 252653, 252874, 254069, 
254093, 256138, 254666, 251992, 251476, 250865, 250280, 258467, 256864, 251394, 
250288, 251351, 249520, 249982, 250892, 252471, 248882, 252983, 258528, 250438, 
248904, 252994, 250255, 257654, 257012, 251359, 248680, 252230, 251146, 253112, 
254335, 251326, 253828, 250335, 253086, 248709, 257756, 248967, 252424, 250676, 
252877, 251649, 252729, 251179, 249435, 248984, 249938, 250971, 249812, 251691, 
N=512, 
