N=128, 
98549, 96305, 93900, 93894, 96862, 93572, 93571, 94291, 95417, 93901, 
93347, 94220, 96383, 93260, 94500, 93955, 94038, 97270, 93461, 94168, 
93644, 94201, 94748, 93573, 93669, 93194, 93752, 98171, 93993, 94382, 
94261, 94458, 93469, 94017, 94291, 94501, 93398, 93848, 94036, 95077, 
93929, 93614, 94644, 93307, 94287, 94579, 95997, 94004, 93926, 93289, 
94917, 93757, 94611, 93901, 94118, 93994, 93464, 95197, 93563, 93454, 
92889, 95297, 93903, 95006, 93945, 94124, 93823, 93943, 95067, 94898, 
93365, 93260, 94755, 94446, 93761, 93929, 93176, 94198, 93480, 98378, 
95341, 93866, 95287, 93576, 93320, 93166, 93754, 93226, 93921, 93561, 
92952, 98572, 96841, 96275, 95932, 113490, 97468, 95663, 97260, 95876, 
N=256, 
191264, 188904, 189948, 188653, 188878, 190745, 190902, 202563, 189001, 191213, 
188628, 188532, 198666, 189452, 188922, 190150, 191168, 189938, 193056, 192055, 
189592, 193889, 189585, 193204, 189659, 190122, 192673, 189132, 192768, 191092, 
187340, 183596, 185523, 184299, 184361, 184275, 183496, 183169, 182381, 184955, 
183298, 185290, 182569, 186769, 183641, 184029, 182705, 187562, 186812, 188614, 
184426, 184402, 185794, 184688, 184117, 183373, 183484, 185108, 185432, 184210, 
182258, 183586, 182683, 182797, 187094, 183659, 182010, 185083, 186356, 185157, 
188436, 182448, 186419, 182035, 186859, 182547, 185105, 182886, 182966, 182982, 
183770, 183003, 183570, 182717, 188719, 184472, 183082, 183444, 185593, 184491, 
186142, 189469, 186356, 186316, 185953, 184192, 188501, 186399, 186070, 188901, 
N=512, 
